CUSTOMER_NUMBER,CLIENT_SEX,STAFF_VIB,Age,net_lending,net_ca,net_td,avg_act,avg_trans,ytd_creditcard,open_creditcard,ytd_debitcard,open_debitcard
97713,F,N,21,0,611511,0,176,2.666666667,0,0,1,0
988022,F,N,25,36000000,-331096.77,21290322.58,54.8,1.5,0,0,0,0
546921,F,N,28,0,4762163.44,0,29.8,3,0,0,1,0
911548,M,N,33,-25000000,-27509.24,0,25.16666667,0,0,0,1,0
907761,F,N,22,0,205302.8,0,110,7,0,0,1,0
336478,F,N,29,0,418055068.8,566666666.7,17,0,0,0,0,0
749271,F,N,30,-5158453,-13684090.73,36266666.67,48.16666667,2.6,0,0,1,0
536384,M,Y,28,0,-52951.29,0,284,8.6,0,0,1,0
983212,M,N,21,0,3472544.39,0,1185.833333,17,0,0,1,0
904170,M,N,19,0,10821409.87,0,101.8333333,2.333333333,0,0,1,0
59557,F,N,21,0,2011911.83,0,177.8333333,7,1,1,2,1
978349,F,N,22,0,1605899.67,0,19.5,3.4,0,0,2,1
304571,M,N,38,0,-271548.39,0,70,0,0,0,1,0
659958,M,N,31,0,-1589397.85,0,39.2,0,0,0,1,0
470839,M,N,27,0,6236760.75,0,471.3333333,44,0,0,1,0
88834,M,N,30,0,-714617.2,0,83,7.5,0,0,1,0
156504,M,N,25,0,82787.43,0,41.83333333,1,0,0,2,1
100417,M,N,21,0,-9942.81,0,213,3.666666667,0,0,1,0
853573,M,N,28,0,22946.77,0,70.16666667,2,0,0,1,0
22093,F,N,29,0,347071.23,0,245.6666667,4.75,0,0,1,0
850721,F,N,39,-43369200,7978334.25,0,124.3333333,2,2,1,0,0
86183,M,N,28,-7000000,8585990.93,0,190.6666667,3.333333333,1,0,1,1
643793,M,N,21,0,-604581.16,0,79.25,2,0,0,1,0
911596,F,N,30,0,1741457.74,0,88.66666667,4.25,0,0,1,0
821868,F,N,33,42000000,0,75806451.61,44.2,0,0,0,0,0
967673,F,N,31,0,-101124.84,0,89,1.333333333,0,0,1,0
713188,F,N,33,0,-135099.53,27000000,88.66666667,3.75,0,0,1,0
537396,F,N,36,0,9641156.99,0,87.83333333,1.6,0,0,1,0
953623,M,N,32,0,-1490914.07,0,189.6666667,7.833333333,0,0,1,0
560927,F,N,34,0,1050783.9,1612903.22,28.6,0,0,0,0,0
561915,M,N,35,-24687500,2373748.34,0,23.66666667,0,0,0,0,0
541412,M,N,53,0,8377796.09,0,89.2,0,0,0,1,0
23397,M,N,32,161547327,2844769.25,653334401,153.8333333,1,1,0,0,0
391360,F,Y,27,11974717,59950.34,6400000,270,9.833333333,1,1,1,0
297784,F,N,44,-14197800,23175635.84,0,312.1666667,9.75,1,0,0,0
528698,M,N,19,0,37712.9,0,70.8,3.5,0,0,1,0
140719,M,N,36,0,-6292479.78,0,37.66666667,1.333333333,0,0,1,0
32786,M,N,33,-6950000,697300.8,0,140.1666667,0,0,0,0,0
664386,F,N,24,0,50557.11,0,103.3333333,10.4,0,0,1,0
591583,M,N,55,0,5724234.41,0,213.1666667,12.16666667,0,0,1,0
378616,M,N,38,0,-102497244.8,546623655.9,341.6666667,9.833333333,0,0,1,1
236693,F,N,30,-335580,-745480.39,0,89,2.2,1,0,0,0
523782,F,N,30,0,-13133.55,0,11,0,0,0,2,0
13057,F,N,0,0,541096.71,387096774.2,49.5,0,0,0,0,0
629532,M,N,25,-12030732,9240505.64,12903225.81,224.8333333,7.666666667,1,0,1,0
708338,M,Y,25,0,4927368.35,0,136.6666667,11,0,0,1,0
681797,M,N,36,0,-40271.27,0,88.83333333,1,0,0,1,0
303531,M,N,63,-277780000,57768197.91,800000000,94.16666667,2,0,0,1,0
26089,M,N,28,60000000,-15594060.37,0,65,0,0,0,0,0
212935,M,N,47,0,1146506.23,0,108.8,13,0,0,1,0
299039,M,N,42,-24405000,4080009.46,0,60.33333333,0,0,0,1,0
89495,M,Y,29,0,3115256.86,0,112.5,8,1,1,1,0
51388,M,Y,41,0,4290223.52,0,64,1.4,0,0,1,0
593440,M,N,19,0,2000981.07,0,111.6666667,5.4,0,0,1,0
141132,M,N,33,0,-1329153.4,0,93.66666667,1.4,0,0,1,0
354470,M,N,29,0,-323067.48,0,187.8333333,9.666666667,0,0,1,1
73969,M,N,24,0,50492.48,0,57.66666667,2.8,0,0,1,0
44035,F,N,25,0,1427728.06,0,39,0,0,0,3,0
345802,M,N,41,-983333000,-21540746.75,0,120.5,2.2,0,0,1,0
976569,M,N,24,0,2326269.9,0,212.1666667,3,0,0,1,0
579320,M,N,32,9832762,3715102.56,0,118.6666667,1.333333333,1,0,0,0
484871,M,N,34,-2476259,5601008.75,0,146.3333333,1.666666667,1,0,1,0
884424,M,N,39,0,339230324.8,0,57,4,0,0,1,1
681536,F,N,21,0,603084.41,0,91.4,2,0,0,1,0
512757,M,N,24,0,862374.52,0,153.6666667,10.5,0,0,1,0
722074,F,N,27,0,-281528.61,0,114.3333333,3.25,0,0,1,0
992368,F,N,56,15700000,208283.65,0,33.16666667,1.5,1,0,0,0
33941,M,N,43,-10381706,0,14516129.03,122.6666667,2,1,0,0,0
654759,F,N,25,0,53643,387096774.2,55.66666667,1,0,0,2,1
721931,M,N,21,0,19326693.78,0,141.3333333,8.833333333,0,0,1,0
790658,M,N,55,0,-365435499.5,0,116.6666667,1,0,0,0,0
856062,F,N,22,0,-6303242.15,0,38.16666667,4,0,0,1,0
435903,F,N,31,42002604,0,0,36,0,1,0,0,0
397222,F,N,28,0,24159261.29,0,46.66666667,4.666666667,0,0,1,0
487216,M,N,20,0,4327422.28,0,47.6,2.5,0,0,1,0
181980,M,N,28,-15625000,1694033.69,0,73.2,2,0,0,1,0
891446,M,N,26,-27325000,21165865,0,97.83333333,3,0,0,0,0
610068,F,N,33,0,11535689.1,0,490,27.5,0,0,1,0
115679,F,N,34,0,4909358.59,0,93.33333333,9.166666667,0,0,1,0
848762,F,N,34,0,4502960.22,0,67,3.666666667,0,0,1,0
27056,F,N,30,-2958882,20594438.62,9400000,147.3333333,3.5,1,0,0,0
316147,F,Y,24,0,13411766,1366666.67,385.5,4.833333333,1,1,1,0
458740,M,N,28,5150000,888810.68,0,291.6666667,4.25,1,1,0,0
581941,M,N,18,0,21783983.87,0,107.1666667,3.5,0,0,1,0
106104,M,N,31,21392886,-3386053.83,0,202.5,2.8,1,1,1,0
606445,M,N,26,0,110276.22,0,314,7.4,0,0,1,0
719317,F,N,24,6652692,1160475.67,0,53.83333333,6.4,1,0,1,0
312053,M,N,33,0,9829106.38,400182795.7,290.3333333,2.6,0,0,1,0
922428,M,N,26,0,828452.02,0,25.16666667,1.75,0,0,1,0
906958,M,N,18,0,4163045.7,0,134.3333333,2,0,0,0,0
772810,M,N,32,-9277611,-705565.45,0,101.5,2,0,0,0,0
38406,F,N,26,0,321807.52,0,73.83333333,7.833333333,0,0,1,0
237380,M,N,24,0,64608.39,0,87,2,0,0,1,0
510586,M,N,32,0,3275764.52,0,152,0,0,0,1,0
428234,M,N,40,-37500000,-984770.02,0,60.6,0,0,0,0,0
451697,M,N,29,9407779,78125.53,0,64,1.4,1,0,0,0
163565,M,N,22,0,194798.13,0,94.83333333,4.833333333,0,0,1,0
351497,M,N,24,0,1189291.9,0,123,4.666666667,0,0,1,0
262023,M,N,24,0,883000.62,0,212.5,9.666666667,0,0,1,0
164378,M,N,36,0,-48045319.73,1645913978,79.33333333,3,0,0,0,0
635529,M,N,28,0,-113174.8,0,178.3333333,4.6,0,0,1,0
348150,M,N,22,0,10075942.83,0,226.8333333,13.5,0,0,1,0
305157,M,N,28,731200,108563325.2,0,431.8333333,9.333333333,1,1,1,0
431786,F,N,37,-37500000,6565614.75,0,84,7.5,0,0,2,0
747631,F,N,26,-13849954,-1899740.85,0,146.5,1.5,1,0,0,0
280685,M,N,26,0,-359139.78,0,89.6,0,0,0,2,1
996564,F,N,28,-88900000,2847716.81,0,69.16666667,4,0,0,0,0
734949,F,Y,31,0,2197746.52,0,404.1666667,4.166666667,0,0,1,0
625284,M,N,31,-7057938,7885045.37,0,79,2.5,0,0,0,0
555514,M,N,27,0,685265.36,0,95,3.333333333,0,0,1,0
925462,M,N,26,0,1969515.68,0,159.8333333,13,0,0,1,0
411235,M,N,26,-22292000,-26014.58,0,75.33333333,0,0,0,0,0
440141,M,N,25,0,49216026.71,0,173.5,1,0,0,1,0
82546,F,N,35,0,-546449.35,29032258.06,112,1.5,0,0,1,0
997453,M,Y,27,0,6838927.62,0,276.3333333,16.66666667,0,0,1,0
774824,M,N,47,0,-1589591.39,0,15.33333333,1.5,0,0,1,0
948657,M,N,21,0,-364337.64,0,134.5,16.16666667,0,0,1,0
142276,F,N,22,0,5515545,0,51,3.4,0,0,1,0
105146,M,N,31,0,-1931693.83,0,104.4,9,0,0,1,0
780553,M,N,36,0,458284.32,15225806.45,385.6666667,3,0,0,1,0
128838,M,N,18,0,623239.25,0,179.1666667,6.166666667,0,0,1,0
749261,M,N,28,-31250000,-367688.94,0,64,3,0,0,1,0
113349,F,N,26,0,-5036361.32,-8219354.84,56,2.25,0,0,0,0
737450,M,N,60,650000000,57972500,1674193548,84,0,0,0,1,1
195549,F,N,46,0,36246.02,0,62.75,2,0,0,1,0
820329,F,N,19,0,-377666.88,0,114.8,5.8,0,0,1,0
177948,M,N,21,0,7171788.39,0,71.66666667,2.75,0,0,1,0
261942,F,N,28,0,-626135.04,0,53.33333333,6,0,0,1,0
344818,M,N,24,0,111393.03,0,374.8333333,15,0,0,1,0
576071,M,N,32,-2288820,1763310.33,0,140.8333333,2.4,1,0,0,0
366155,F,N,26,0,29907505.24,0,37.83333333,4.6,0,0,1,0
899427,F,N,29,0,50803321.53,0,87.33333333,5.333333333,0,0,1,0
136544,F,N,42,24206632,232258.06,0,76.4,0,1,0,0,0
302524,M,N,31,89361385,1240931.67,0,198.5,2.333333333,1,0,1,1
101104,F,N,24,0,57612.9,0,122.6,3.25,0,0,1,0
317762,F,N,27,0,8353304.3,0,42.66666667,1.666666667,0,0,2,1
776951,M,N,20,0,4155600,0,51.8,1,0,0,1,0
118336,F,N,25,0,0,0,31.6,0,0,0,0,0
465740,M,N,37,0,804750,0,117,5.25,0,0,1,0
89828,M,Y,23,0,44155468.3,0,246.8333333,10.16666667,1,1,1,0
999965,M,N,37,0,-2063255.68,0,187.5,1,0,0,1,0
497428,M,N,27,0,0,0,40.6,0,1,0,0,0
518465,M,N,35,0,102248.17,0,88.33333333,1.4,0,0,1,0
254230,M,Y,31,0,-1694285.04,0,153.3333333,6.666666667,0,0,1,0
831610,F,N,26,40186948,21123136,0,113,1.25,1,0,0,0
574545,F,N,40,-225990000,79615025.05,0,63.16666667,1,0,0,0,0
44460,F,N,18,0,1151205.61,0,44.6,4.75,0,0,1,0
101703,M,N,32,0,200219048.5,402197334.4,87.83333333,5.833333333,0,0,1,0
343168,M,N,32,-27550000,1668527.57,0,125,2,0,0,0,0
748492,F,N,26,17278941,341802.51,77419354.84,46,1.666666667,1,1,0,0
580292,M,N,28,0,2199767.88,0,167.3333333,5.5,0,0,1,0
749822,M,N,38,0,7564660.75,0,231.3333333,10,0,0,1,0
86148,M,N,19,0,3616913.1,0,130.3333333,7.833333333,0,0,1,0
271427,M,N,32,0,64516.13,225806451.6,48.5,0,0,0,0,0
548204,M,N,30,0,60181587.54,0,49.8,4,0,0,2,1
193617,F,N,32,0,6815972.81,0,94.33333333,1,0,0,2,1
437740,M,N,25,0,3015902.47,0,27.33333333,4.8,0,0,1,0
623605,M,N,24,0,4941.43,0,98.16666667,13.5,0,0,0,0
377216,M,N,51,-46300000,1379109.59,0,24.66666667,0,0,0,0,0
523044,M,Y,28,16883858,2229945.95,0,160.3333333,7.333333333,1,1,1,0
490801,F,N,30,-19399219,15862289.6,-265440860.2,139,2.5,1,1,0,0
785143,M,N,29,0,4958425.97,0,91.66666667,6.25,0,0,1,0
556414,M,N,28,0,-503565.59,0,102,2.2,0,0,1,0
874900,F,N,37,94020400,287173.19,0,85.5,7,1,1,2,0
808602,M,N,29,27772676,1087288.13,0,108.5,3.166666667,1,1,1,0
419888,M,N,33,0,59383.87,0,647.6666667,86.16666667,0,0,1,0
697111,F,N,27,-6992466,-13190178.51,0,131.5,1.333333333,1,0,0,0
558197,F,N,36,-8436377,-2856717.71,0,42.5,1.666666667,0,0,0,0
662334,F,N,29,0,2780119.12,0,67.83333333,3.166666667,0,0,1,0
765946,M,N,32,0,313244.41,0,159.3333333,5.166666667,0,0,1,0
793254,F,N,24,0,5514203.23,0,39,3.2,0,0,1,0
814351,F,N,25,0,-2553864.86,171290322.6,461.1666667,7.166666667,0,0,1,0
443648,M,N,25,0,-294986.35,0,908.6666667,65.33333333,0,0,1,0
360450,F,N,19,0,204595.47,161290322.6,17,0,0,0,0,0
621173,F,N,23,0,36452792.77,0,69,0,0,0,1,0
490103,M,N,23,0,719030.37,0,548.3333333,44.6,0,0,1,0
939102,M,Y,26,0,1423011.05,0,272.3333333,16.66666667,0,0,1,0
98898,M,N,27,0,5172732.26,0,56,6,0,0,1,0
406437,M,N,29,-24500000,15763.43,0,68.2,1,0,0,0,0
504368,M,N,33,0,9137.64,0,13,0,0,0,1,0
549277,F,N,36,0,125661.29,0,44,4.75,0,0,1,0
224581,M,N,32,-42990000,373433.54,0,266.1666667,1,1,0,0,0
107971,F,Y,27,154000000,20302084.4,0,251.1666667,24.16666667,0,0,1,0
740622,M,N,33,0,-1869769.9,0,18,2,0,0,1,0
77858,M,Y,30,0,454450.85,0,80.66666667,7.6,1,1,1,0
641858,M,N,28,0,32027.74,14193548.39,157,0,0,0,0,0
112571,M,N,34,96024736,4555960.95,0,157.6666667,10.2,1,0,1,0
704719,F,N,27,0,-1432084.09,0,42.8,3.2,0,0,1,0
27923,M,N,23,0,15589.25,0,96.66666667,0,0,0,1,0
321447,F,N,30,0,528417.2,0,78.16666667,6.333333333,0,0,1,0
370603,F,N,69,0,-1374590.19,13333333.33,208.3333333,9.333333333,0,0,0,0
208958,F,N,25,0,3670926.36,0,135.8333333,2.8,0,0,1,0
826277,F,N,26,0,2407810.81,0,87.8,9.8,0,0,1,0
722696,F,N,37,0,-20579548.46,29354838.71,67.83333333,8.6,0,0,1,0
600433,M,N,27,-16670000,17153266.68,0,38.6,0,0,0,0,0
716196,M,N,29,0,132137777.6,0,249,42.75,0,0,1,0
668021,F,N,33,30430185,8770826.8,206451612.9,134.1666667,1,1,1,0,0
686795,M,Y,27,18000000,798238.47,0,118.5,12,1,1,1,0
605323,M,N,18,0,-1541703.04,0,86.2,3,0,0,1,0
931902,M,N,23,0,233640.65,0,42,1,0,0,1,0
792850,M,N,23,0,538815.77,0,38.6,0,0,0,1,0
773766,M,N,29,0,6269137.33,0,179.1666667,9.2,0,0,1,0
145639,M,N,32,0,5194427.74,0,27.2,0,0,0,0,0
927249,M,N,40,-22100000,6013395.05,0,67,4.333333333,1,0,0,0
986164,F,N,24,0,510197.85,0,30.5,2.5,0,0,1,0
283136,M,N,44,-44500000,565086.08,0,50.2,0,0,0,0,0
501209,M,N,32,0,1576723.65,0,62,2,0,0,1,0
732714,F,N,32,0,40745266.67,0,49.33333333,2,0,0,1,1
872464,M,N,24,0,-1151400.32,0,138.3333333,15.33333333,0,0,1,0
827280,F,N,26,0,2121687.43,3050000,102.1666667,11.83333333,0,0,1,0
208843,M,N,41,-3786650,4841541.19,0,213.3333333,1,1,1,0,0
243265,M,N,43,488892000,597806.05,0,33.83333333,0,0,0,0,0
801870,F,N,27,0,-123670.83,0,48.83333333,2.4,0,0,1,0
649752,F,N,25,0,714846.67,0,30.83333333,2.25,0,0,1,0
806294,F,N,28,0,-14641.07,0,14.5,1,0,0,1,0
315748,M,N,29,2562221,775629.03,0,98.16666667,1,1,0,0,0
320487,M,N,24,0,15980071.77,0,52.16666667,3.25,0,0,2,1
716843,F,N,23,0,-9632179.78,0,232,3.166666667,0,0,1,0
960855,M,N,31,0,-1184113.12,0,117.5,4.333333333,0,0,1,0
204818,M,N,35,0,-695914.03,0,68.5,8.2,0,0,1,0
189930,M,N,47,0,-2645743.37,0,84,9,0,0,1,0
686571,M,N,45,36356400,298662.15,0,52.16666667,2,1,0,1,0
177023,M,N,23,0,654884.73,0,60.5,6.833333333,0,0,1,0
80315,F,N,34,-31250000,589154.43,0,57.33333333,2,0,0,0,0
164566,F,N,30,0,-177416.13,0,40,3.333333333,0,0,1,0
195599,M,N,34,23993408,-613968.17,0,250.6666667,42.16666667,1,1,1,0
769184,F,N,32,0,28492.48,174193548.4,145.5,0,0,0,1,0
611129,M,Y,36,0,841381.97,0,143,3.4,0,0,1,0
893299,M,N,28,0,18934975.33,0,67.16666667,4.6,0,0,1,0
630806,M,N,31,0,-10441418.55,257419354.8,227.5,3,0,0,0,0
205311,M,N,45,-1097784,122079.7,0,103.8333333,1,1,1,0,0
162966,M,N,27,0,258729.65,0,145,4.166666667,0,0,0,0
120033,M,N,32,3402299,-19099976.6,0,132.5,8,1,1,0,0
63647,F,N,26,0,679903.43,0,121,5.5,1,1,1,0
636478,M,N,30,0,228214.84,0,150.3333333,24,0,0,0,0
379378,M,N,52,0,6333626.91,0,9,1.5,0,0,1,0
851303,M,N,30,21257670,6045335.13,100000000,241.3333333,6,2,1,0,0
536030,M,N,20,0,196220.43,0,339.8333333,1.6,0,0,1,0
167391,M,N,21,0,2077395.46,0,70.5,6.666666667,0,0,1,0
891414,F,N,30,0,203630.97,0,76.2,6.333333333,0,0,1,0
669926,M,N,21,0,-10174.19,0,47.5,1,0,0,1,0
477216,M,N,32,-18570000,117018.45,0,75.83333333,0,0,0,0,0
421828,M,N,47,0,0,1277741935,58.83333333,0,0,0,0,0
416816,M,N,30,0,19166227.33,0,56.2,6,0,0,1,0
794297,M,N,25,0,1444734.19,0,48.33333333,3.666666667,0,0,1,0
219302,M,N,38,-50000000,751979.48,0,48.5,3.666666667,0,0,0,0
895049,M,N,45,0,20267910.32,0,130.3333333,6.75,0,0,1,1
825182,M,N,18,0,743966.07,0,254.6666667,7.2,0,0,1,0
884749,M,N,27,-5849967,-3954110.31,0,37.33333333,3,0,0,0,0
918570,M,N,35,-9043446,-73715443.07,0,23.16666667,0,0,0,0,0
497654,M,N,41,0,6333.33,0,70.33333333,3.6,0,0,0,0
591532,F,N,36,0,-12570761.1,0,41.2,2.4,0,0,1,0
472869,F,N,27,0,6624797.74,0,191,4.666666667,0,0,1,0
447801,M,N,30,0,974409.65,0,64.33333333,2.2,0,0,1,0
692918,M,N,31,-22110180,421613.69,0,273.3333333,11.66666667,1,0,0,0
480250,F,N,29,-28575000,3365832.14,0,71.66666667,1,1,1,0,0
372833,F,N,30,0,1809836.64,71000000,82.16666667,1,0,0,1,0
269413,M,N,43,0,1625311.83,40268233.8,112.8333333,3,0,0,1,0
738981,M,N,37,20740529,818087.52,0,37.66666667,1.25,1,0,0,0
31100,F,N,21,0,1154195.56,0,164.1666667,3,0,0,1,0
541112,F,N,28,0,4999466.21,0,96.5,7.6,0,0,1,0
86564,M,N,22,-29765000,-30358.24,0,63.33333333,1.6,0,0,0,0
309562,M,N,26,0,921547.47,0,93.5,4,0,0,1,0
942161,F,N,25,0,1584201.43,0,98,9.666666667,0,0,1,0
445892,F,Y,22,0,6789450.1,1200000,216.3333333,11.4,1,1,1,0
169907,M,N,32,-26668000,707199.81,0,119.5,4.833333333,0,0,0,0
699934,M,N,23,0,659042.84,0,127.1666667,10.6,0,0,1,0
86688,F,N,24,0,3656722.68,0,85.5,11.4,0,0,1,0
606364,M,N,22,0,388756.21,0,251,22.33333333,0,0,1,0
468842,F,Y,26,0,44115.05,33418345.33,412,8,0,0,1,0
73172,M,N,18,0,179141.35,0,37.8,4.75,0,0,1,0
645842,M,N,40,-32500000,2038842.48,0,42.83333333,0,0,0,0,0
624278,M,N,29,25227608,25391.72,0,332.8333333,3.333333333,1,1,1,0
669135,F,N,30,0,3062984.74,0,142.3333333,11.8,0,0,1,0
324563,M,Y,31,0,362273.59,0,92.8,4.4,1,1,1,0
660799,F,N,24,0,11252503.23,0,108.3333333,4.666666667,0,0,1,0
258206,M,N,24,0,908421.51,0,135.6666667,4.2,0,0,1,0
97848,M,N,27,0,42478874.19,910483871,58.5,11,0,0,0,0
544475,F,N,23,0,6385173.33,0,70.5,1.833333333,0,0,1,0
473303,F,N,25,0,27870.97,4838709.68,22,0,0,0,0,0
977807,M,N,57,4461875,9856672.8,-54838709.68,168.6666667,2.4,1,0,1,0
108930,F,N,29,0,2965950.25,42800000,251.6666667,0,0,0,0,0
203564,M,N,32,0,195054994.6,0,271.6666667,11.8,0,0,1,0
991724,F,N,33,0,-58783804.27,-9677419.35,58.83333333,1,0,0,1,0
619956,M,N,27,-19200000,949413.48,0,59.5,1,0,0,0,0
163172,F,N,25,0,3437849.46,0,292,72.5,0,0,0,0
408885,F,N,20,0,-2860553.48,20000000,61.5,10.33333333,0,0,1,0
987785,F,N,36,0,-10170488.17,116000000,79.66666667,3,0,0,0,0
870414,M,N,26,25031800,-11390.32,0,94.33333333,2.8,1,0,1,0
24794,M,N,18,0,95245,0,179.8333333,8.666666667,0,0,1,0
317909,F,N,30,0,235386.67,0,150.1666667,5.4,0,0,0,0
357416,F,N,30,0,16420039.51,0,68.5,11.8,0,0,1,0
344046,M,N,38,-41666665,6728618.83,0,74.5,0,0,0,0,0
944067,M,N,22,0,-4773448.62,0,231,6.4,0,0,1,0
130845,F,N,24,0,3684740.65,0,19.25,1,0,0,1,0
124717,M,N,30,0,-3013.65,0,170.5,4.2,0,0,1,0
819241,F,N,33,0,3539720.28,0,275.5,9.333333333,0,0,0,0
463090,F,N,23,0,27810747.07,0,28.25,1.5,0,0,2,0
504227,F,N,27,0,19723768,0,99.16666667,3,0,0,1,0
815842,M,N,31,8886201,5320105,593692430.2,272.1666667,2,1,0,0,0
548675,F,N,55,0,26817610.75,0,72.5,2.666666667,0,0,1,0
226693,M,N,26,0,680918.97,0,42.4,4,0,0,2,1
964534,M,N,32,32400000,507906.26,22580645.16,45.33333333,1.2,1,0,1,1
208825,M,N,50,0,16122889.91,0,118.3333333,1.75,0,0,1,0
293637,M,N,32,8735440,-731576.5,0,226.1666667,4.4,1,0,0,0
765350,M,N,22,0,1323744.49,0,250.3333333,7.333333333,0,0,1,0
468289,F,N,25,26662558,118183.39,0,139.3333333,3.2,1,0,0,0
379575,F,N,45,-65625000,7666740.67,-308935483.9,44.66666667,0,0,0,1,0
607852,M,N,33,0,3874682.11,0,411.6666667,5.5,0,0,1,0
176095,F,N,25,0,9181788.96,0,363.1666667,6.8,0,0,1,0
459802,F,N,26,3459634,-5329662.05,0,98,1,1,0,0,0
646265,M,N,43,-18575000,-325494.08,0,53.5,0,0,0,1,0
467170,F,N,18,0,-444848.35,0,83.33333333,3.4,0,0,1,0
687290,M,N,23,0,4252864.01,0,105.6666667,4.333333333,0,0,1,0
550267,M,N,29,0,3639354.84,0,122.8333333,2.6,0,0,1,0
40850,M,N,35,0,1090501.07,0,60.83333333,2,0,0,2,1
150840,F,N,26,0,40847827.98,0,75.4,5.8,0,0,1,0
846713,F,N,29,0,1305975.99,0,142,13.83333333,0,0,1,0
262546,M,N,23,0,1208298.27,0,40,3.5,0,0,1,0
426139,F,N,24,0,1338946.3,0,203.1666667,9.2,0,0,1,0
810893,M,N,23,0,2462864.25,0,103.8333333,10.5,0,0,1,0
847706,M,N,30,0,1346210.98,0,74.83333333,9,0,0,1,0
761093,F,N,23,0,2097886.76,0,136.3333333,8.5,0,0,1,0
254523,F,N,25,0,426887.32,0,51,3.75,0,0,1,0
868725,M,N,22,0,4839216.85,0,99,6.333333333,0,0,1,0
718772,F,N,21,0,3559608.12,0,81.66666667,5.5,0,0,1,0
575538,M,N,22,0,98920.21,0,58,4.5,0,0,1,0
718428,M,N,24,0,127397.62,0,102.2,4,0,0,1,0
624356,M,N,23,0,2788361.39,0,45,7.333333333,0,0,1,0
213555,F,N,26,0,4400003.53,0,34.16666667,4.75,0,0,1,0
464124,F,N,22,0,1423771.81,0,124.1666667,7,0,0,1,0
244651,F,N,22,0,183915,0,255.3333333,6.2,0,0,1,0
989464,M,N,22,0,80911.48,0,776.6666667,52.33333333,0,0,1,0
991440,F,N,23,0,12787379.68,0,70.83333333,9.5,0,0,1,0
279327,M,N,24,0,2419235.39,0,30.66666667,0,0,0,1,0
31582,M,N,22,0,285635.44,0,168.3333333,5.6,0,0,1,0
605330,M,N,30,0,3219694.54,0,94,4.833333333,0,0,1,0
336269,M,N,23,0,709746.16,0,325,21,0,0,1,0
582207,M,N,26,0,3390160.18,0,88,2,0,0,1,0
789280,F,N,27,0,1915920.15,0,81.83333333,9.833333333,0,0,1,0
792908,M,N,34,0,-318107.58,0,96.66666667,7.833333333,0,0,1,0
259855,M,N,19,0,3899383.12,0,182.3333333,3.833333333,0,0,2,0
81798,M,Y,28,0,-684407.54,0,89.16666667,6.166666667,0,0,1,0
580819,F,N,16,0,0,22580645.16,37.5,0,0,0,0,0
165308,M,N,33,0,9891806.45,0,60.83333333,1.5,0,0,1,0
523165,M,N,32,0,-154234792.9,-354838709.7,72.5,3.333333333,0,0,1,0
770683,F,N,35,0,1012884.67,0,119.5,21.2,0,0,1,0
319267,F,N,20,0,4875145.23,0,168.8333333,14,0,0,1,0
235930,M,N,19,0,590346.2,0,451.8333333,67.5,0,0,1,0
663836,F,N,27,0,15138004.86,0,109.3333333,8.166666667,0,0,0,0
331569,M,N,29,237330000,1571407.81,0,20,1,0,0,0,0
674016,M,N,31,-9720000,12074439.03,0,42.8,4,0,0,1,0
788276,F,N,19,0,407175.27,0,151.3333333,3.666666667,0,0,0,0
836328,F,N,23,0,22146.02,0,65,1.75,0,0,1,0
99811,M,N,33,277750000,-83454095.2,0,105.6666667,7,0,0,1,0
413537,M,N,27,0,-52799420.43,0,52.5,0,0,0,1,0
6341,M,N,29,0,45025.59,0,335.8333333,10.2,0,0,1,0
85498,F,N,21,0,1825951.45,0,90.33333333,3.2,0,0,1,0
418966,M,N,26,-29150000,8611353.64,0,74,0,0,0,1,0
995058,M,N,38,0,0,0,74,0,0,0,0,0
146750,M,N,33,251650000,-52601622.38,0,49,4,0,0,1,0
384801,F,N,41,-776045,-11410805.79,0,27,1.333333333,1,0,0,0
734605,M,N,29,-9619235,-4266734.35,0,180.6666667,3.333333333,1,0,0,0
514772,F,N,27,-26045000,-18704620.81,0,149.5,11.33333333,0,0,1,0
118389,M,N,29,0,8039837.84,0,44.5,3,0,0,1,0
898673,F,N,37,-21881210,2233571.69,0,53.66666667,1.2,1,0,0,0
782799,F,N,34,0,13372318.12,400000000,43.83333333,2,0,0,1,0
256198,M,N,29,-12568936,3596897.99,0,166.3333333,1.4,1,0,0,0
197179,M,N,49,250275000,-221196.54,0,74.33333333,1.5,0,0,1,0
105329,M,N,42,0,-568317.42,0,121.8333333,2.5,0,0,1,0
347306,M,N,43,6739487,620000,0,47.6,0,1,0,1,1
893039,F,Y,29,0,700882.99,0,309,9.166666667,0,0,1,0
904912,M,N,27,0,-3702637.82,0,297,2.2,0,0,1,0
167134,M,N,38,0,3543044.78,44333333.33,151.5,2,0,0,1,0
810297,M,N,25,0,4770454.16,0,123,7.833333333,0,0,1,0
488116,F,N,19,0,-8928493.06,0,92.16666667,1.75,0,0,0,0
795863,M,N,34,0,-368060.64,367191834.7,40,2,1,0,0,0
810271,M,N,32,-13330000,95357.47,0,34.33333333,1,0,0,1,0
143759,M,N,28,0,193705.16,0,92.33333333,1.25,0,0,1,0
219818,F,N,41,0,-107955.26,0,174.6666667,1.5,0,0,1,0
497916,F,N,32,-23695000,16915904.9,0,88.16666667,1,0,0,0,0
501042,F,N,24,0,6238895.74,0,163.3333333,8,0,0,1,0
